SSID,Adr MAC (BSSID),Latitude,Longitude
CONGRES,58:97:BD:A5:E1:7D,48.84604011456779,2.356464195382127
eduspot,58:97:BD:A5:E1:7E,48.84604011456779,2.356464195382127
Livebox-1840,04:E3:1A:9F:18:45,48.84604011456779,2.356464195382127
CASADIPANINI,D0:6E:DE:67:17:F4,48.84604011456779,2.356464195382127
Hidden,58:FC:20:CA:96:F7,48.84604011456779,2.356464195382127
CONGRES,00:F6:63:B1:CD:9D,48.84604011456779,2.356464195382127
Livebox-92EA,38:06:E6:48:50:50,48.84604011456779,2.356464195382127
eduroam,00:F6:63:E6:3A:AD,48.84604011456779,2.356464195382127
eduroam,D8:C7:C8:24:D0:51,48.84604011456779,2.356464195382127
CONGRES,58:97:BD:D0:97:52,48.84604011456779,2.356464195382127
eduspot,00:F6:63:E6:2E:FE,48.846088142263255,2.356436169613793
Freebox-6B47F8,DC:00:B0:F7:5F:80,48.846088142263255,2.356436169613793
Bbox-BB357F20,D0:6E:DE:C9:92:94,48.846088142263255,2.356436169613793
CONGRES,58:97:BD:D0:97:5D,48.846088142263255,2.356436169613793
Freepro-YMATJ2,DC:00:B0:7B:51:5E,48.846088142263255,2.356436169613793
Galaxy S25 ULTRA,4A:EF:1C:D6:7E:3C,48.846088142263255,2.356436169613793
CONGRES,00:F6:63:DD:36:C2,48.846088142263255,2.356436169613793
eduspot,00:F6:63:DD:3D:C1,48.846088142263255,2.356436169613793
eduroam,00:F6:63:DD:4B:CB,48.846088142263255,2.356436169613793
5G,AE:92:B8:8E:C9:F8,48.846088142263255,2.356436169613793
SFR_94E8_5GHZ,6C:61:F4:32:94:ED,48.846088142263255,2.356436169613793
Freebox-1CD2CF,3A:07:16:F3:4B:30,48.846088142263255,2.356436169613793
AndroidAP1674,9E:4F:1D:B7:82:F3,48.846088142263255,2.356436169613793
SFR_94E8,62:61:F4:32:94:EF,48.846088142263255,2.356436169613793
Hidden,C6:6E:DE:C9:92:94,48.846088142263255,2.356436169613793
SFR_89B0,6A:2D:1B:6A:89:B7,48.846088142263255,2.356436169613793
eduroam,00:F6:63:C7:2D:C4,48.846088142263255,2.356436169613793
eduspot,00:F6:63:C7:2D:C1,48.846088142263255,2.356436169613793
CONGRES,00:F6:63:C7:2D:C2,48.846088142263255,2.356436169613793
Mehdi's Galaxy S22,E2:1F:48:A6:AD:07,48.846088142263255,2.356436169613793
SFR_DA48,72:35:C0:14:DA:4F,48.846088142263255,2.356436169613793
eduroam,58:97:BD:D0:97:54,48.846088142263255,2.356436169613793
eduroam,24:1F:BD:E2:75:21,48.846088142263255,2.356436169613793
Hidden,A2:56:D4:64:D7:95,48.846088142263255,2.356436169613793
SFR_89B0_5GHZ,CC:2D:1B:6A:89:B5,48.846088142263255,2.356436169613793
Livebox-975C,04:70:56:BF:97:5C,48.846088142263255,2.356436169613793
eduroam,84:B2:61:75:82:0C,48.846088142263255,2.356436169613793
eduspot,84:B2:61:75:82:0E,48.846088142263255,2.356436169613793
DIRECT-5A-HP ENVY Photo 7800,6E:02:E0:E5:F8:5A,48.846088142263255,2.356436169613793
iPhone,9A:DD:62:CB:DD:81,48.84612558359347,2.3564590145385
CONGRES,00:F6:63:C7:2A:FD,48.84612558359347,2.3564590145385
CONGRES,58:97:BD:D0:97:5D,48.84612558359347,2.3564590145385
CONGRES,00:F6:63:E6:2F:C2,48.84612558359347,2.3564590145385
CONGRES,00:F6:63:DD:4B:CD,48.84612558359347,2.3564590145385
CONGRES,00:F6:63:C7:2D:CD,48.84612558359347,2.3564590145385
eduroam,00:F6:63:C7:2D:CB,48.84612558359347,2.3564590145385
Anonymous,32:55:21:E7:DA:2F,48.84612558359347,2.3564590145385
CONGRES,58:97:BD:A5:E1:7D,48.84612558359347,2.3564590145385
eduspot,58:97:BD:A5:E1:7E,48.84612558359347,2.3564590145385
eduroam,58:97:BD:A5:E1:7B,48.84612558359347,2.3564590145385
X15LY,22:5B:96:38:C7:B0,48.84612558359347,2.3564590145385
CONGRES,00:F6:63:C7:2D:C2,48.84612558359347,2.3564590145385
Viktor,82:F1:50:6D:D8:4E,48.84612558359347,2.3564590145385
Mehdi's Galaxy S22,E2:1F:48:A6:AD:07,48.84612558359347,2.3564590145385
eduspot,00:F6:63:E6:2E:B1,48.84612558359347,2.3564590145385
CONGRES,00:F6:63:E6:2E:B2,48.84612558359347,2.3564590145385
routeur_rpi_etienne,00:11:32:A4:37:8B,48.84612558359347,2.3564590145385
aeye,00:1B:11:E7:3D:6B,48.84612558359347,2.3564590145385
eduroam,00:F6:63:E6:2E:B4,48.84612558359347,2.3564590145385
eduroam,58:97:BD:A5:E1:74,48.84612558359347,2.3564590145385
CONGRES,00:F6:63:E6:3A:AE,48.84612558359347,2.3564590145385
EDUAUTH,00:F6:63:E6:3A:AC,48.84612558359347,2.3564590145385
CONGRES,58:97:BD:A5:E1:72,48.84612558359347,2.3564590145385
ISIR-EXPE,14:91:82:8D:BC:3C,48.84612558359347,2.3564590145385
eduspot,58:97:BD:A5:E1:71,48.84612558359347,2.3564590145385
CONGRES,00:F2:8B:03:73:5D,48.84612558359347,2.3564590145385
eduroam,00:F2:8B:03:73:5B,48.84612558359347,2.3564590145385
CONGRES,84:B2:61:75:82:0D,48.84612558359347,2.3564590145385
ECNi,84:B2:61:75:82:0F,48.84612558359347,2.3564590145385
eduroam,00:F6:63:B1:CD:94,48.84612558359347,2.3564590145385
Hidden,06:1E:70:89:B2:74,48.84629410232652,2.3564748129458533
Bbox-BB357F20,D0:6E:DE:C9:92:90,48.84629410232652,2.3564748129458533
CONGRES,00:F6:63:E6:2E:FD,48.84629410232652,2.3564748129458533
Hidden,A6:B4:71:C8:B6:14,48.84629410232652,2.3564748129458533
eduroam,58:97:BD:D0:97:5B,48.84629410232652,2.3564748129458533
eduspot,00:F6:63:C7:2A:FE,48.84629410232652,2.3564748129458533
Hidden,E8:65:D4:72:AC:64,48.84629410232652,2.3564748129458533
eduroam,00:F6:63:AC:D6:3B,48.84629410232652,2.3564748129458533
CONGRES,00:F6:63:AC:D6:3D,48.84629410232652,2.3564748129458533
eduspot,00:F6:63:DD:36:C1,48.84629410232652,2.3564748129458533
eduroam,00:F6:63:DD:36:C4,48.84629410232652,2.3564748129458533
eduspot,00:FE:C8:F1:44:7E,48.84629410232652,2.3564748129458533
eduspot,00:F6:63:C7:2D:CE,48.84629410232652,2.3564748129458533
eduroam,58:97:BD:A5:E1:BB,48.84629410232652,2.3564748129458533
5G,AE:92:B8:8E:C9:F8,48.84629410232652,2.3564748129458533
CONGRES,58:97:BD:A5:E1:BD,48.84629410232652,2.3564748129458533
CONGRES,24:1F:BD:E2:75:10,48.84629410232652,2.3564748129458533
eduroam,24:1F:BD:E2:75:11,48.84629410232652,2.3564748129458533
eduroam,00:F6:63:B1:CD:9B,48.84629410232652,2.3564748129458533
eduspot,00:F6:63:B1:CD:9E,48.84629410232652,2.3564748129458533
CONGRES,00:F6:63:B1:CD:9D,48.84629410232652,2.3564748129458533
CONGRES,24:1F:BD:E2:75:20,48.84629410232652,2.3564748129458533
CONGRES,00:F6:63:DD:3D:FD,48.84629410232652,2.3564748129458533
Bulle-5G,4C:60:DE:3C:2C:FB,48.84629410232652,2.3564748129458533
eduspot,00:F6:63:B1:CD:91,48.84629410232652,2.3564748129458533
eduspot,00:F6:63:AC:D9:EE,48.84631714988164,2.3565477626842704
eduroam,5C:83:8F:0C:C4:5B,48.84631714988164,2.3565477626842704
eduspot,F0:1D:2D:73:9D:CE,48.84631714988164,2.3565477626842704
eduroam,F0:1D:2D:73:9D:CB,48.84631714988164,2.3565477626842704
CONGRES,F0:1D:2D:73:9D:CD,48.84631714988164,2.3565477626842704
eduroam,00:F6:63:C7:2A:FB,48.84631714988164,2.3565477626842704
eduspot,00:F6:63:AC:D6:3E,48.84631714988164,2.3565477626842704
eduroam,00:F6:63:E6:2F:C4,48.84631714988164,2.3565477626842704
eduspot,00:F6:63:E6:2F:C1,48.84631714988164,2.3565477626842704
eduspot,00:F6:63:DD:4B:CE,48.84631714988164,2.3565477626842704
CONGRES,58:97:BD:A5:E1:8D,48.84631714988164,2.3565477626842704
CONGRES,00:F6:63:C7:29:9D,48.84631714988164,2.3565477626842704
CONGRES,00:FE:C8:F1:44:72,48.84631714988164,2.3565477626842704
eduspot,F0:1D:2D:72:06:0E,48.84631714988164,2.3565477626842704
CONGRES,F0:1D:2D:72:06:0D,48.84631714988164,2.3565477626842704
eduroam,F0:1D:2D:72:06:0B,48.84631714988164,2.3565477626842704
aeye,00:1B:11:E7:3D:6B,48.84631714988164,2.3565477626842704
eduroam,24:1F:BD:E2:75:21,48.84631714988164,2.3565477626842704
eduspot,00:F6:63:E6:3A:AF,48.84631714988164,2.3565477626842704
La perfection,E2:4C:0B:A0:36:C4,48.8463285283456,2.356586129537828
Téléphone Clara,92:BC:4E:04:EB:85,48.8463285283456,2.356586129537828
eduspot,00:F6:63:E6:2E:FE,48.8463285283456,2.356586129537828
CONGRES,00:F6:63:E6:2F:CD,48.8463285283456,2.356586129537828
eduspot,5C:83:8F:0C:C4:5E,48.8463285283456,2.356586129537828
eduroam,00:F6:63:E6:2F:CB,48.8463285283456,2.356586129537828
CONGRES,00:F6:63:E6:2E:FD,48.8463285283456,2.356586129537828
eduspot,00:F6:63:E6:2F:CE,48.8463285283456,2.356586129537828
eduroam,00:F6:63:E6:2E:FB,48.8463285283456,2.356586129537828
eduroam,00:F6:63:AC:D6:3B,48.8463285283456,2.356586129537828
CONGRES,00:F6:63:AC:D6:3D,48.8463285283456,2.356586129537828
DIRECT-10-HP M181 LaserJet,9E:30:5B:BF:18:10,48.8463285283456,2.356586129537828
DIRECT-55-HP M181 LaserJet,9E:30:5B:BF:14:55,48.8463285283456,2.356586129537828
CONGRES,00:F6:63:E6:2F:C2,48.8463285283456,2.356586129537828
eduspot,00:F6:63:C7:2D:CE,48.8463285283456,2.356586129537828
CONGRES,00:F6:63:C7:2D:CD,48.8463285283456,2.356586129537828
eduroam,00:F6:63:C7:2D:CB,48.8463285283456,2.356586129537828
eduspot,00:FE:C8:F1:44:71,48.8463285283456,2.356586129537828
eduroam,00:F6:63:E6:2E:BB,48.8463285283456,2.356586129537828
eduspot,00:F6:63:E6:2E:BE,48.8463285283456,2.356586129537828
CONGRES,00:F6:63:E6:2E:BD,48.8463285283456,2.356586129537828
Freepro-YMATJ2-guest,DE:00:B0:7B:51:5E,48.8463285283456,2.356586129537828
eduspot,00:F6:63:C7:2D:C1,48.8463285283456,2.356586129537828
GBDMC,C6:B9:D0:61:09:CF,48.8463285283456,2.356586129537828
aeye,00:1B:11:E7:3D:6B,48.8463285283456,2.356586129537828
eduspot,58:97:BD:D0:97:51,48.8463285283456,2.356586129537828
eduspot,00:F6:63:AC:D9:EE,48.84634598572298,2.3566246395131683
CONGRES,00:F6:63:AC:D9:ED,48.84634598572298,2.3566246395131683
Téléphone Clara,92:BC:4E:04:EB:85,48.84634598572298,2.3566246395131683
eduroam,00:F6:63:AC:D9:EB,48.84634598572298,2.3566246395131683
eduspot,00:F6:63:E6:2E:FE,48.84634598572298,2.3566246395131683
CONGRES,58:97:BD:BC:01:A2,48.84634598572298,2.3566246395131683
eduspot,58:97:BD:BC:01:A1,48.84634598572298,2.3566246395131683
eduspot,F0:1D:2D:73:9D:CE,48.84634598572298,2.3566246395131683
eduroam,F0:1D:2D:73:9D:CB,48.84634598572298,2.3566246395131683
CONGRES,F0:1D:2D:73:9D:CD,48.84634598572298,2.3566246395131683
eduroam,00:F6:63:AC:D9:E4,48.84634598572298,2.3566246395131683
eduspot,58:97:BD:D0:97:5E,48.84634598572298,2.3566246395131683
DIRECT-10-HP M181 LaserJet,9E:30:5B:BF:18:10,48.84634598572298,2.3566246395131683
CONGRES,00:F6:63:AC:D9:E2,48.84634598572298,2.3566246395131683
eduroam,00:F6:63:E6:2E:F4,48.84634598572298,2.3566246395131683
eduspot,00:F6:63:E6:2E:F1,48.84634598572298,2.3566246395131683
CONGRES,00:F6:63:E6:2E:F2,48.84634598572298,2.3566246395131683
eduroam,F0:1D:2D:72:06:04,48.84634598572298,2.3566246395131683
eduroam,00:F6:63:C7:29:9B,48.84634598572298,2.3566246395131683
CONGRES,58:97:BD:BC:01:AD,48.84634598572298,2.3566246395131683
eduspot,00:F6:63:C7:2D:CE,48.84634598572298,2.3566246395131683
eduspot,00:F6:63:C7:29:9E,48.84634598572298,2.3566246395131683
CONGRES,00:F6:63:B1:CE:8D,48.84634598572298,2.3566246395131683
CONGRES,00:F6:63:C7:2D:CD,48.84634598572298,2.3566246395131683
eduspot,00:F6:63:B1:CE:8E,48.84634598572298,2.3566246395131683
CONGRES,00:F6:63:C7:29:9D,48.84634598572298,2.3566246395131683
Anonymous,32:55:21:E7:DA:2F,48.84634598572298,2.3566246395131683
eduroam,00:F6:63:C7:2D:C4,48.84634598572298,2.3566246395131683
CONGRES,00:F6:63:C7:2D:C2,48.84634598572298,2.3566246395131683
Airbox_0533,DC:73:85:0F:05:33,48.84634598572298,2.3566246395131683
eduspot,00:F6:63:B1:CE:81,48.84634598572298,2.3566246395131683
eduroam,00:F6:63:B1:CE:84,48.84634598572298,2.3566246395131683
eduspot,00:F6:63:E6:2E:B1,48.84634598572298,2.3566246395131683
GBDMC,C6:B9:D0:61:09:CF,48.84634598572298,2.3566246395131683
DIRECT-3c-HP M181 LaserJet,76:40:BB:7C:BE:3C,48.84634598572298,2.3566246395131683
CONGRES,58:97:BD:FD:9A:DE,48.84634598572298,2.3566246395131683
eduroam,58:97:BD:BC:01:A4,48.84634901807341,2.3566409992345494
eduspot,F0:1D:2D:73:9D:CE,48.84634901807341,2.3566409992345494
eduroam,F0:1D:2D:73:9D:CB,48.84634901807341,2.3566409992345494
eduspot,00:F6:63:AC:D9:E1,48.84634901807341,2.3566409992345494
eduspot,58:97:BD:D0:9B:5E,48.84634901807341,2.3566409992345494
DIRECT-55-HP M181 LaserJet,9E:30:5B:BF:14:55,48.84634901807341,2.3566409992345494
eduroam,40:CE:24:DA:7B:5B,48.84634901807341,2.3566409992345494
CarPlay_339a,84:70:51:02:33:9A,48.84634901807341,2.3566409992345494
eduroam,58:97:BD:FD:9A:D2,48.84634901807341,2.3566409992345494
CONGRES,58:97:BD:FD:9A:D1,48.84634901807341,2.3566409992345494
CONGRES,00:F6:63:B1:CE:82,48.84634901807341,2.3566409992345494
eduspot,00:F6:63:E6:2E:B1,48.84634901807341,2.3566409992345494
CONGRES,00:F6:63:E6:2E:B2,48.84634901807341,2.3566409992345494
eduroam,00:F6:63:E6:2E:B4,48.84634901807341,2.3566409992345494
DIRECT-3c-HP M181 LaserJet,76:40:BB:7C:BE:3C,48.84634901807341,2.3566409992345494
Hidden,A2:56:D4:64:D7:95,48.84634901807341,2.3566409992345494
eduspot,00:F6:63:DD:3D:FE,48.84634901807341,2.3566409992345494
eduspot,58:97:BD:FD:9A:DF,48.84634901807341,2.3566409992345494
eduroam,F0:1D:2D:73:9D:C4,48.84634901807341,2.3566409992345494
EDUAUTH,58:97:BD:FD:9A:DC,48.84634901807341,2.3566409992345494
Hidden,EA:37:15:CD:E8:11,48.84634901807341,2.3566409992345494
CONGRES,40:CE:24:DA:7B:5D,48.846343001081294,2.3566661300214533
eduspot,00:F6:63:DD:4B:21,48.846343001081294,2.3566661300214533
eduroam,00:F6:63:E6:2E:BB,48.846343001081294,2.3566661300214533
eduspot,00:F6:63:E6:2E:BE,48.846343001081294,2.3566661300214533
CONGRES,00:F6:63:E6:2E:BD,48.846343001081294,2.3566661300214533
eduspot,00:F6:63:DD:4B:C1,48.846343001081294,2.3566661300214533
CONGRES,F0:1D:2D:73:9D:CD,48.846343001081294,2.3566661300214533
EDUAUTH,58:97:BD:FD:9A:D3,48.846343001081294,2.3566661300214533
eduspot,58:97:BD:FD:9A:D0,48.846343001081294,2.3566661300214533
Airbox_0533,DC:73:85:0F:05:33,48.846343001081294,2.3566661300214533
eduspot,00:F6:63:E6:2E:B1,48.846343001081294,2.3566661300214533
CONGRES,00:F6:63:DD:4B:CD,48.846343001081294,2.3566661300214533
eduspot,00:F6:63:DD:4B:CE,48.846343001081294,2.3566661300214533
eduroam,00:F6:63:DD:4B:2B,48.846343001081294,2.3566661300214533
eduspot,58:97:BD:BC:01:AE,48.846343001081294,2.3566661300214533
eduroam,00:F6:63:DD:4B:CB,48.846343001081294,2.3566661300214533
eduspot,58:97:BD:FD:9A:DF,48.846343001081294,2.3566661300214533
CONGRES,58:97:BD:FD:9A:DE,48.846343001081294,2.3566661300214533
eduroam,58:97:BD:FD:9A:DD,48.846343001081294,2.3566661300214533
eduspot,58:97:BD:9C:AC:20,48.84632802270697,2.356690781045657
Galaxy A35 5G Faten,7A:75:AE:D0:CF:AD,48.84632802270697,2.356690781045657
Téléphone Clara,92:BC:4E:04:EB:85,48.84632802270697,2.356690781045657
CONGRES,00:F6:63:E6:2E:FD,48.84632802270697,2.356690781045657
eduroam,00:F6:63:E6:2E:FB,48.84632802270697,2.356690781045657
eduspot,00:F6:63:DD:4B:2E,48.84632802270697,2.356690781045657
CONGRES,F0:1D:2D:73:9E:8D,48.84632802270697,2.356690781045657
eduspot,F0:1D:2D:73:9E:8E,48.84632802270697,2.356690781045657
eduroam,58:97:BD:9C:AB:1D,48.84632802270697,2.356690781045657
eduroam,00:F6:63:C7:2A:F4,48.84632802270697,2.356690781045657
CONGRES,58:97:BD:BC:01:AD,48.84632802270697,2.356690781045657
eduspot,00:F6:63:C7:34:FE,48.84632802270697,2.356690781045657
eduroam,58:97:BD:BC:01:AB,48.84632802270697,2.356690781045657
CONGRES,00:F6:63:B1:CE:8D,48.84632802270697,2.356690781045657
eduroam,00:F6:63:DD:4B:24,48.84632802270697,2.356690781045657
CONGRES,00:F6:63:DD:4B:22,48.84632802270697,2.356690781045657
eduspot,58:97:BD:CD:8D:5E,48.84632802270697,2.356690781045657
CONGRES,58:97:BD:CD:8D:5D,48.84632802270697,2.356690781045657
CONGRES,00:F6:63:DD:4B:C2,48.84632802270697,2.356690781045657
EDUAUTH,58:97:BD:FD:9A:D3,48.84632802270697,2.356690781045657
eduroam,58:97:BD:FD:9A:D2,48.84632802270697,2.356690781045657
HP-Print-12-Officejet 6700,D8:9D:67:3B:7D:12,48.84632802270697,2.356690781045657
CONGRES,40:CE:24:DA:7B:52,48.84632802270697,2.356690781045657
eduspot,00:F6:63:B1:CE:81,48.84632802270697,2.356690781045657
CONGRES,00:F6:63:E6:3A:AE,48.84632802270697,2.356690781045657
EDUAUTH,00:F6:63:E6:3A:AC,48.84632802270697,2.356690781045657
eduspot,00:F6:63:DD:4B:6E,48.84632802270697,2.356690781045657
EDUAUTH,00:F6:63:E6:3A:A3,48.84632802270697,2.356690781045657
CONGRES,00:F6:63:E6:3A:A1,48.84632802270697,2.356690781045657
eduroam,00:F6:63:E6:3A:A2,48.84632802270697,2.356690781045657
eduroam,5C:83:8F:14:9A:ED,48.84632802270697,2.356690781045657
EDUAUTH,5C:83:8F:14:9A:EC,48.84632802270697,2.356690781045657
CONGRES,58:97:BD:9C:AC:21,48.84630553344152,2.3567151644214457
eduroam,58:97:BD:9C:AC:22,48.84630553344152,2.3567151644214457
eduroam,58:97:BD:BC:01:A4,48.84630553344152,2.3567151644214457
WDC10_0D6354,02:0E:A0:0D:63:53,48.84630553344152,2.3567151644214457
eduspot,00:F6:63:E6:3A:FE,48.84630553344152,2.3567151644214457
eduroam,58:97:BD:D0:9B:5B,48.84630553344152,2.3567151644214457
CONGRES,00:F6:63:DD:4B:2D,48.84630553344152,2.3567151644214457
eduroam,F0:1D:2D:73:9E:8B,48.84630553344152,2.3567151644214457
WHE_AP_5G_0D6354,00:0E:A0:0D:63:53,48.84630553344152,2.3567151644214457
eduroam,00:F6:63:B1:CE:8B,48.84630553344152,2.3567151644214457
5G,AE:92:B8:8E:C9:F8,48.84630553344152,2.3567151644214457
eduroam,00:FE:C8:F1:44:74,48.84630553344152,2.3567151644214457
CONGRES,58:97:BD:A5:E6:C2,48.84630553344152,2.3567151644214457
eduspot,58:97:BD:A5:E6:C1,48.84630553344152,2.3567151644214457
ECNi,58:97:BD:A5:E6:C0,48.84630553344152,2.3567151644214457
eduroam,58:97:BD:CD:8D:5B,48.84630553344152,2.3567151644214457
eduspot,5C:83:8F:14:9A:E0,48.84630553344152,2.3567151644214457
EDUAUTH,58:97:BD:FD:9A:D3,48.84630553344152,2.3567151644214457
eduroam,58:97:BD:FD:9A:D2,48.84630553344152,2.3567151644214457
CONGRES,58:97:BD:FD:9A:D1,48.84630553344152,2.3567151644214457
eduspot,58:97:BD:FD:9A:D0,48.84630553344152,2.3567151644214457
eduroam,24:1F:BD:E2:90:11,48.84630553344152,2.3567151644214457
CONGRES,24:1F:BD:E2:90:10,48.84630553344152,2.3567151644214457
eduroam,00:F6:63:E6:3A:AD,48.84630553344152,2.3567151644214457
eduroam,5C:83:8F:14:9A:E2,48.84630553344152,2.3567151644214457
EDUAUTH,5C:83:8F:14:9A:E3,48.84630553344152,2.3567151644214457
eduroam,00:F6:63:DD:3D:FB,48.84630553344152,2.3567151644214457
CONGRES,00:F6:63:DD:3D:FD,48.84630553344152,2.3567151644214457
CONGRES,5C:83:8F:14:9A:EE,48.84630553344152,2.3567151644214457
eduspot,58:97:BD:FD:9A:DF,48.84630553344152,2.3567151644214457
CONGRES,58:97:BD:FD:9A:DE,48.84630553344152,2.3567151644214457
eduroam,58:97:BD:FD:9A:DD,48.84630553344152,2.3567151644214457
EDUAUTH,58:97:BD:FD:9A:DC,48.84630553344152,2.3567151644214457
ECNi,58:97:BD:A5:E6:C0,48.84627218738766,2.3567074036216686
eduspot,00:F6:63:E6:2E:FE,48.84627218738766,2.3567074036216686
CONGRES,00:F6:63:E6:2E:FD,48.84627218738766,2.3567074036216686
CONGRES,58:97:BD:BC:01:A2,48.84627218738766,2.3567074036216686
eduroam,00:F6:63:E6:2E:FB,48.84627218738766,2.3567074036216686
CONGRES,00:F6:63:E6:3A:FD,48.84627218738766,2.3567074036216686
eduroam,00:F6:63:E6:3A:FB,48.84627218738766,2.3567074036216686
eduroam,40:CE:24:DA:7B:54,48.84627218738766,2.3567074036216686
eduspot,00:F6:63:E6:2E:F1,48.84627218738766,2.3567074036216686
CONGRES,00:F6:63:E6:2E:F2,48.84627218738766,2.3567074036216686
Tenda_9B9520,CC:2D:21:9B:95:22,48.84627218738766,2.3567074036216686
eduspot,58:97:BD:BC:01:AE,48.84627218738766,2.3567074036216686
CONGRES,58:97:BD:BC:01:AD,48.84627218738766,2.3567074036216686
eduroam,58:97:BD:BC:01:AB,48.84627218738766,2.3567074036216686
alcyon,44:A3:BB:0B:9F:0A,48.84627218738766,2.3567074036216686
eduroam,58:97:BD:A5:E6:CC,48.84627218738766,2.3567074036216686
eduroam,00:F6:63:AC:D9:EB,48.84612304055295,2.356567142486653
EDUAUTH,18:8B:9D:91:E8:73,48.84612304055295,2.356567142486653
eduspot,00:F6:63:E6:3A:A0,48.84612304055295,2.356567142486653
CONGRES,58:97:BD:BC:01:A2,48.84612304055295,2.356567142486653
eduspot,58:97:BD:BC:01:A1,48.84612304055295,2.356567142486653
eduspot,00:F6:63:AC:D9:E1,48.84612304055295,2.356567142486653
CONGRES,00:F6:63:AC:D9:E2,48.84612304055295,2.356567142486653
eduroam,00:F6:63:E6:2E:F4,48.84612304055295,2.356567142486653
eduspot,00:F6:63:E6:2E:F1,48.84612304055295,2.356567142486653
CONGRES,00:F6:63:E6:2E:F2,48.84612304055295,2.356567142486653
eduroam,00:F6:63:DD:4B:C4,48.84612304055295,2.356567142486653
eduroam,58:97:BD:A5:E6:C3,48.84612304055295,2.356567142486653
eduspot,00:F6:63:DD:4B:21,48.84612304055295,2.356567142486653
CONGRES,00:F6:63:DD:4B:22,48.84612304055295,2.356567142486653
CONGRES,00:F6:63:DD:4B:C2,48.84612304055295,2.356567142486653
eduspot,00:F6:63:DD:4B:C1,48.84612304055295,2.356567142486653
Core-X5,AA:AC:56:C5:57:20,48.84612304055295,2.356567142486653
Airbox_0533,DC:73:85:0F:05:33,48.84612304055295,2.356567142486653
eduroam,00:F6:63:B1:CE:84,48.84612304055295,2.356567142486653
CONGRES,58:97:BD:D0:9A:81,48.84612304055295,2.356567142486653
eduspot,5C:83:8F:14:9A:EF,48.84612304055295,2.356567142486653
eduspot,40:CE:24:DA:7B:5E,48.84612304055295,2.356567142486653
EDUAUTH,58:97:BD:9C:AC:23,48.84604863489567,2.356528292443852
WIN-JKP7A15QV1Q 8091,32:F6:EF:B6:6C:8C,48.84604863489567,2.356528292443852
CONGRES,00:F6:63:E6:2E:FD,48.84604863489567,2.356528292443852
CONGRES,58:97:BD:D0:92:1E,48.84604863489567,2.356528292443852
eduspot,00:F6:63:C7:36:5E,48.84604863489567,2.356528292443852
eduroam,58:97:BD:D0:92:1D,48.84604863489567,2.356528292443852
EDUAUTH,58:97:BD:D0:92:1C,48.84604863489567,2.356528292443852
eduroam,00:F6:63:E6:2E:FB,48.84604863489567,2.356528292443852
Livebox-6480,18:86:37:16:64:85,48.84604863489567,2.356528292443852
eduspot,00:F6:63:E6:3A:FE,48.84604863489567,2.356528292443852
eduroam,00:F6:63:AC:D9:E4,48.84604863489567,2.356528292443852
CONGRES,00:F6:63:DD:4B:2D,48.84604863489567,2.356528292443852
eduspot,00:F6:63:C7:2A:F1,48.84604863489567,2.356528292443852
CONGRES,00:F6:63:C7:2A:F2,48.84604863489567,2.356528292443852
eduspot,00:F6:63:DD:3D:F1,48.84604863489567,2.356528292443852
EDUAUTH,58:97:BD:CD:8D:AC,48.84604863489567,2.356528292443852
eduspot,58:97:BD:5D:5F:3F,48.84604863489567,2.356528292443852
eduspot,00:F6:63:B1:CE:8E,48.84604863489567,2.356528292443852
CONGRES,00:F6:63:DD:3D:F2,48.84604863489567,2.356528292443852
eduroam,00:F6:63:DD:3D:F4,48.84604863489567,2.356528292443852
CONGRES,00:F6:63:C7:36:6D,48.84604863489567,2.356528292443852
eduroam,00:F6:63:C7:36:6B,48.84604863489567,2.356528292443852
eduspot,18:8B:9D:91:E8:70,48.84592419224667,2.3564561562754256
eduroam,24:1F:BD:E2:90:21,48.84592419224667,2.3564561562754256
Hidden,C2:9B:EC:07:95:23,48.84592419224667,2.3564561562754256
eduspot,18:8B:9D:91:E8:7F,48.84592419224667,2.3564561562754256
CONGRES,18:8B:9D:91:E8:7E,48.84592419224667,2.3564561562754256
eduroam,00:F6:63:DD:4B:24,48.84592419224667,2.3564561562754256
eduspot,00:F6:63:C7:36:6E,48.84592419224667,2.3564561562754256
CONGRES,00:F6:63:C7:36:5D,48.84592419224667,2.3564561562754256
EDUAUTH,58:97:BD:D0:92:13,48.84592419224667,2.3564561562754256
CONGRES,40:CE:24:DA:7B:52,48.84592419224667,2.3564561562754256
eduroam,40:CE:24:DA:7B:54,48.84592419224667,2.3564561562754256
eduspot,00:F6:63:DD:3D:FE,48.84592419224667,2.3564561562754256
eduroam,58:97:BD:CD:8D:AD,48.84592419224667,2.3564561562754256
eduroam,40:CE:24:DA:7B:5B,48.84595272454561,2.3565315938952063
CONGRES,40:CE:24:DA:7B:5D,48.84595272454561,2.3565315938952063
eduroam,58:97:BD:D0:92:12,48.84595272454561,2.3565315938952063
CONGRES,58:97:BD:D0:92:11,48.84595272454561,2.3565315938952063
eduspot,40:CE:24:DA:7B:51,48.84595272454561,2.3565315938952063
eduspot,00:F6:63:E6:3A:AF,48.84595272454561,2.3565315938952063
eduroam,00:F6:63:DD:4B:6B,48.84595272454561,2.3565315938952063
eduroam,58:97:BD:D0:9A:82,48.84595272454561,2.3565315938952063
CONGRES,58:97:BD:D0:9A:81,48.84595272454561,2.3565315938952063
